comment,noun,adj,verb
11:52ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ올리브영ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 은근히 개그캐임ㅋㅋㅋㅋㅋㅋ,"['올리브영', '은근', '개그', '캐임']",[],[]
This colour suits you so well ~ ♥,[],[],[]
10:28 제일좋아하는부분,"['제일', '부분']",['좋아하다'],[]
10:15쯤 되게 꼬북이같고 형권님 이마 챱ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 언니 진짜 귀여워요,"['쯤', '꼬북이같', '형권', '이마', '챱', '언니']",['귀엽다'],[]
かかかかかわいいい、、、、,[],[],[]
언니 흑발 개이뻐여ㅕㅠㅠ레전드,"['언니', '흑발', '개', '레전드']",['이쁘다'],[]
아 너무 좋아  아 진짜 언니ㅠㅠㅠ 제발 ㅠㅠㅠㅠㅠ언니 다 해 언니 사랑해 언니 ㅠㅠㅠㅠ 언니 ㅠㅠㅠ나 잠깐 울고 올게요 ㅠㅠㅠㅠ젤 사랑해요 젤 이뻐 우리언니가 제일 이뻐요 여러분~~,"['언니', '제발', '언니', '해', '언니', '사랑', '언니', '언니', '잠깐', '울', '젤', '사랑', '젤', '우리', '제일', '여러분']","['좋다', '이쁘다', '이쁘다']","['하다', '오다', '하다']"
髪色暗いのかわいい！決めた！私も次は暗い髪色にしよっと！,[],[],[]
"すごく似合ってます❤️❤️
かわいいです😆😆😆",[],[],[]
"え、めっちゃ可愛い(♥Ü♥)
黒の方がいい☺️☺️",[],[],[]
"Legenda em português🇧🇷🇧🇷🇧🇷, POR FAVOR 😦💌💗..
Portuguese subtitles PLEASE ,,,,,",[],[],[]
暗いのもとっても似合ってる！！！！可愛い~！！！🥰🥰💖💖💖💖💖,[],[],[]
超可愛い〜🥺💓💓,[],[],[]
本当にいつも可愛い♡,[],[],[]
올리브영ㅋㅋㅋㅋㅋ,['올리브영'],[],[]
송이언니 원래도 예뿐데 흑발하니까 얼굴이 더 환해보이네여😍😍 게다가 겟레디라니~~~ 넘조아요 화장할때 봐야징 ㅎ. ㅎ,"['송이', '원래', '뿐데', '흑발', '얼굴', '보이', '게다가', '겟레디', '화장']","['환하다', '좋다']","['하다', '넘다', '하다', '보다']"
最後怖すぎィ！,[],[],[]
"대체왜 이제야 톤다운 하신겅가유!!!!!!!
대존예 진짜 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ🖤","['대체', '이제야', '톤', '다운', '겅', '가유', '존예']",[],['하다']
Your hair is pretty and you two are adorable! 💓,[],[],[]
6:36 이분 화장하는거 첨봤는데 뷰러하는거 보고 깜놀 ..,"['이분', '화장', '뷰', '러하', '보고', '깜놀']",[],"['하다', '보다']"
いつも楽しみにしてます^ ^日本語字幕ありがとう❣️参考にしてます,[],[],[]
髪乾かすときの顔面ガード？笑すごい初めて見た😂黒髪も可愛いね！よく似合ってます❤️,[],[],[]
めっちゃかわいい！！！🥺💗,[],[],[]
아름송이 언니 백날 백년 흑발만 해주시면 좋겠다 !!,"['아름', '송이', '언니', '날', '백년', '흑발', '해주시']",['좋다'],[]
아름송이님 겟레디윗미 너무 좋아요ㅠㅜㅜ미용실 가시는ㄱ 영상두ㅜㅜ,"['아름', '송이', '겟레디윗미', '미용실', '영상']",['좋다'],['가시다']
존예....언닌 흑발이다 아니다 금발 아니아니 그 핑크머리..... :@.....아녀 다 해 우리언니 다 해요 다 옙쁘고 귀엽고 사랑스럽고 귀티 철철 매력쟁이 해요,"['존예', '언닌', '흑발', '금발', '핑크', '머리', '해', '우리', '해', '옙쁘', '티', '철철', '매력', '해']","['아니다', '아니다', '아니다', '귀엽다', '사랑스럽다']",[]
이뻐요ㅜㅠㅠㅠ언니 흑발처돌이 됐어요💞💞,"['언니', '흑발', '처', '돌이']",['이쁘다'],['돼다']
"かわいすぎ😢❤️
なんか愛らしいところが、ファンジョンウムちゃんに似てるなって思った！",[],[],[]
きゃー！可愛すぎる…可愛いの塊しかなくて🥺❤,[],[],[]
"可愛いです！！
似合ってます！😍",[],[],[]
미친 언니 존나예뻐 사랑해,"['언니', '존나', '사랑']","['미치다', '예쁘다']",['하다']
アルムソンイちゃん暗い色似合ってます〜💖前髪も楽しみにしてますね！,[],[],[]
"明るいときも可愛かったけど
黒髪も可愛い！✨",[],[],[]
黒髪似合う！！！🖤,[],[],[]
너 소개받궤 뀅엑ㄱ?? 너무 귀여우시다 ㅋㅋㅋㅋ😊😊,"['소개', '궤', '뀅엑']",['귀엽다'],['받다']
원래도 예쁘긴한데 ㄹㅇ 흑발하니까 확 산다 ..,"['원래', '흑발', '확', '산다']",['예쁘다'],"['기다', '하다']"
존나 예쁘다....ㅠㅠㅠㅠㅠㅠㅠ,['존나'],['예쁘다'],[]
썸네일 보고 힉 하고 들어왔어요ㅠㅠ 진짜 이뻐요ㅠㅠㅠㅠ,"['썸네일', '보고', '힉']",['이쁘다'],"['하다', '들어오다']"
可愛い💕,[],[],[]
왕...완전 공주같아용..❤️너무 이뻐용😭❤️,"['왕', '완전', '공주']","['같다', '이쁘다']",[]
왈가닥뷰티에서 진짜 예쁘심 진짜 예뻤어요ㅠㅠ,"['왈', '가닥', '뷰티', '심']","['예쁘다', '예쁘다']",[]
11:50 ㅋㅋㅋㅋㅋㅋㅋ 아겁나웃겨여,[],[],"['겁나다', '웃기다']"
언니... 흑발..... 대존예... 미쳤다 진짜 💕💕,"['언니', '흑발', '존예']",['미치다'],[]
와 흑발충동 온다ㅠㅠㅠㅠㅠㅠㅠㅠㅠ존예 ㅠㅠ,"['흑발', '충', '존예']",[],"['오다', '오다']"
흑발 레전드♥️ 왜 이제서야 했어요ㅜㅜ평생 흑발 해줘요ㅠㅠㅠ,"['흑발', '레전드', '이제', '평생', '흑발']",[],"['서다', '하다', '해주다']"
"黒髪に似合うメイク早くみたい……！
アルムソンイちゃん黒髪似合いすぎ",[],[],[]
"여자는 평생 머리색때매 고민인거 같아요ㅜㅜ
흑발하면 흑발이 이쁜더같고 밝은색 하면 밝은게 이쁜거같고ㅠㅠㅠㅠㅠ","['여자', '평생', '머리색', '때매', '고민', '흑발', '흑발', '은색']","['같다', '이쁘다', '같다', '이쁘다', '같다']","['하다', '밝다', '하다', '밝다']"
可愛いです！,[],[],[]
뜬금없는 얘기지만 네이처리퍼블릭 원브랜드 해주세용 흑발 존예ㅜㅜㅜㅜ,"['뜬금', '얘기', '네이처리퍼블릭', '브랜드', '흑발', '존예']",['없다'],['해주다']
